ts_code,end_date,symbol,mkv,amount,stk_float_ratio,stock_name
159877.SZ,20211027,300760.SZ,0.0449975,1.25,0.0,迈瑞医疗
159877.SZ,20211027,300896.SZ,0.02374696,0.38,0.0,爱美客
159895.SZ,20211014,000063.SZ,0.00108736,0.32,0.0,中兴通讯
159895.SZ,20211014,600690.SH,0.00072156,0.28,0.0,海尔智家
159895.SZ,20211014,002049.SZ,0.00078132,0.04,0.0,紫光国微
159895.SZ,20211014,002230.SZ,0.00075432,0.14,0.0,科大讯飞
159895.SZ,20211014,002241.SZ,0.00099025,0.25,0.0,歌尔股份
159895.SZ,20211014,002415.SZ,0.00078806,0.14,0.0,海康威视
159895.SZ,20211014,300124.SZ,0.0009552,0.16,0.0,汇川技术
159895.SZ,20211014,002475.SZ,0.00150024,0.42,0.0,立讯精密
159895.SZ,20211014,000333.SZ,0.00077143,0.11,0.0,美的集团
159895.SZ,20211014,603986.SH,0.0007306,0.05,0.0,兆易创新
588280.SH,20211022,688981.SH,0.16246048,29.12,0.02,中芯国际
588280.SH,20211022,688111.SH,0.1214105319,4.5921,0.02,金山办公
588280.SH,20211022,688012.SH,0.0965888,6.16,0.02,中微公司
588280.SH,20211022,688036.SH,0.08583500640000001,5.9807,0.02,传音控股
588280.SH,20211022,688005.SH,0.07227576,6.6922,0.02,容百科技
588280.SH,20211022,688116.SH,0.0683188275,4.6365,0.03,天奈科技
588280.SH,20211022,688008.SH,0.0637901935,11.3003,0.03,澜起科技
588280.SH,20211022,688388.SH,0.0634695824,4.0334,0.02,嘉元科技
588280.SH,20211022,688169.SH,0.058877348200000006,0.6506,0.01,石头科技
588280.SH,20211022,688099.SH,0.055862908499999996,5.1321,0.02,晶晨股份
517660.SH,20211018,002373.SZ,0.00142,1.0,0.0,千方科技
517660.SH,20211018,002402.SZ,0.00069,0.3,0.0,和而泰
517660.SH,20211018,002405.SZ,0.00217248,1.86,0.0,四维图新
517660.SH,20211018,002456.SZ,0.0001639,0.22,0.0,欧菲光
159853.SZ,20211008,000063.SZ,0.00707674,2.09,0.0,中兴通讯
159853.SZ,20211008,000725.SZ,0.00576135,10.85,0.0,京东方A
159853.SZ,20211008,600089.SH,0.00548435,2.51,0.0,特变电工
159853.SZ,20211008,600570.SH,0.00464125,0.79,0.0,恒生电子
159853.SZ,20211008,000100.SZ,0.006156,9.5,0.0,TCL科技
159853.SZ,20211008,002129.SZ,0.0066528,1.44,0.0,中环股份
159853.SZ,20211008,002230.SZ,0.0065784,1.2,0.0,科大讯飞
159853.SZ,20211008,002241.SZ,0.0069174,1.62,0.0,歌尔股份
159853.SZ,20211008,002415.SZ,0.00700352,1.24,0.0,海康威视
159853.SZ,20211008,300750.SZ,0.009612,0.18,0.0,宁德时代
516130.SH,20210929,000651.SZ,0.033012,8.4,0.0,格力电器
516130.SH,20210929,000858.SZ,0.06297984,2.88,0.0,五粮液
516130.SH,20210929,600519.SH,0.0728,0.4,0.0,贵州茅台
516130.SH,20210929,600887.SH,0.039962,10.6,0.0,伊利股份
516130.SH,20210929,601888.SH,0.04472784,1.78,0.0,中国中免
516130.SH,20210929,002607.SZ,0.02968426,27.46,0.02,中公教育
516130.SH,20210929,603288.SH,0.024145,2.2,0.0,海天味业
516130.SH,20210929,002714.SZ,0.023414,4.6,0.0,牧原股份
516130.SH,20210929,000333.SZ,0.0604322,8.6,0.0,美的集团
516130.SH,20210929,603833.SH,0.02119152,1.59,0.0,欧派家居
159777.SZ,20211011,300017.SZ,0.0062752,10.6,0.0,网宿科技
159777.SZ,20211011,300118.SZ,0.008965,5.0,0.01,东方日升
159777.SZ,20211011,300115.SZ,0.00244518,1.66,0.0,长盈精密
159777.SZ,20211011,300207.SZ,0.0011526,0.3,0.0,欣旺达
159777.SZ,20211011,300274.SZ,0.0013901,0.1,0.0,阳光电源
159777.SZ,20211011,300339.SZ,0.0304056,10.3,0.01,润和软件
159777.SZ,20211011,300638.SZ,0.00906812,2.06,0.01,广和通
159777.SZ,20211011,300672.SZ,0.01073292,0.94,0.01,国科微
561130.SH,20211011,000858.SZ,0.20438216,8.972,0.0,五粮液
561130.SH,20211011,600276.SH,0.10947162,20.42,0.0,恒瑞医药
561130.SH,20211011,600519.SH,0.38649384,2.07,0.0,贵州茅台
561130.SH,20211011,600887.SH,0.10846356,27.48,0.0,伊利股份
561130.SH,20211011,601888.SH,0.1130415,4.29,0.0,中国中免
561130.SH,20211011,300059.SZ,0.12714495,36.95,0.0,东方财富
561130.SH,20211011,002415.SZ,0.11881485,20.79,0.0,海康威视
561130.SH,20211011,300760.SZ,0.10354404,2.83,0.01,迈瑞医疗
561130.SH,20211011,603259.SH,0.11675078,8.23,0.0,药明康德
561130.SH,20211011,300750.SZ,0.327709,6.29,0.0,宁德时代
562360.SH,20211008,600699.SH,0.06268416,35.84,0.03,均胜电子
562360.SH,20211008,600406.SH,0.3165843802,89.1034,0.02,国电南瑞
562360.SH,20211008,688169.SH,0.0877032,1.2,0.03,石头科技
562360.SH,20211008,688188.SH,0.05724956,1.37,0.05,柏楚电子
562360.SH,20211008,002008.SZ,0.1415908,37.3,0.04,大族激光
562360.SH,20211008,002139.SZ,0.0570333,35.87,0.04,拓邦股份
562360.SH,20211008,002236.SZ,0.1892091,78.51,0.04,大华股份
562360.SH,20211008,300124.SZ,0.24085664,37.54,0.02,汇川技术
562360.SH,20211008,300450.SZ,0.243948,34.8,0.02,先导智能
562360.SH,20211008,603486.SH,0.15172812,9.99,0.02,科沃斯
501209.SH,20211125,600519.SH,1.24794714,6.38,0.01,贵州茅台
501209.SH,20211125,600809.SH,1.1604833046,36.8197,0.03,山西汾酒
501209.SH,20211125,600887.SH,0.68697216,170.38,0.03,伊利股份
501209.SH,20211125,600436.SH,0.47890428,10.86,0.02,片仔癀
501209.SH,20211125,002714.SZ,0.29387292,52.59,0.01,牧原股份
501209.SH,20211125,000568.SZ,0.5146830579999999,21.907,0.01,泸州老窖
501209.SH,20211125,000799.SZ,1.0944977769,49.8201,0.15,酒鬼酒
501209.SH,20211125,000858.SZ,0.43185415,19.37,0.0,五粮液
501209.SH,20211125,600036.SH,0.29664198,57.69,0.0,招商银行
501209.SH,20211125,600132.SH,1.1828658501,77.7843,0.16,重庆啤酒
159790.SZ,20210930,600900.SH,3.0218276,1373.558,0.06,长江电力
159790.SZ,20210930,600438.SH,1.6658358048,327.0192,0.07,通威股份
159790.SZ,20210930,002129.SZ,1.1807612289,257.4147,0.08,中环股份
159790.SZ,20210930,300014.SZ,1.3512336507,136.4469,0.07,亿纬锂能
159790.SZ,20210930,601012.SH,4.308594364,522.3805,0.1,隆基股份
159790.SZ,20210930,300274.SZ,1.8409358219999998,124.069,0.11,阳光电源
159790.SZ,20210930,002709.SZ,1.046106422,68.7685,0.1,天赐材料
159790.SZ,20210930,002812.SZ,1.8093286944,64.5912,0.09,恩捷股份
159790.SZ,20210930,300450.SZ,0.79992774,114.57,0.08,先导智能
159790.SZ,20210930,300750.SZ,4.8623873959,92.4883,0.05,宁德时代
159846.SZ,20210930,000155.SZ,0.00215625,0.75,0.0,川能动力
159846.SZ,20210930,002402.SZ,0.0020592,0.99,0.0,和而泰
159846.SZ,20210930,002497.SZ,0.0032769,0.99,0.0,雅化集团
159846.SZ,20210930,002920.SZ,0.0067264,0.8,0.0,德赛西威
159846.SZ,20210930,002967.SZ,0.00251244,0.84,0.0,广电计量
159846.SZ,20210930,300777.SZ,0.004698,0.87,0.0,中简科技
159846.SZ,20210930,600456.SH,0.00410727,0.87,0.0,宝钛股份
159846.SZ,20210930,600711.SH,0.00205524,1.73,0.0,盛屯矿业
159846.SZ,20210930,603393.SH,0.00295692,0.82,0.0,新天然气
159846.SZ,20210930,603599.SH,0.00274008,0.84,0.0,广信股份
159786.SZ,20210930,001217.SZ,0.0002053023,0.1239,0.0,华尔泰
159786.SZ,20210930,001218.SZ,0.000159285,0.035,0.0,丽臣实业
159786.SZ,20210930,002415.SZ,0.10835,19.7,0.0,海康威视
159786.SZ,20210930,002456.SZ,0.1085028,129.17,0.05,欧菲光
159786.SZ,20210930,002555.SZ,0.10715395,51.05,0.03,三七互娱
159786.SZ,20210930,002938.SZ,0.10735593,32.21,0.01,鹏鼎控股
159786.SZ,20210930,300207.SZ,0.1114146,29.79,0.02,欣旺达
159786.SZ,20210930,300296.SZ,0.1079512,104.2,0.05,利亚德
159786.SZ,20210930,300458.SZ,0.104255,14.38,0.06,全志科技
159786.SZ,20210930,300474.SZ,0.11110752,8.92,0.06,景嘉微
159786.SZ,20210930,300496.SZ,0.10979163,8.77,0.03,中科创达
159786.SZ,20210930,301078.SZ,0.00043569269999999997,0.7551,0.01,孩子王
159786.SZ,20210930,603501.SH,0.1078813887,4.4467,0.01,韦尔股份
159786.SZ,20210930,688707.SH,0.002327619,0.813,0.01,振华新材-U
159786.SZ,20210930,688772.SH,0.0009848475,0.6825,0.01,珠海冠宇
159864.SZ,20210930,002129.SZ,0.49309791299999994,107.499,0.04,中环股份
159864.SZ,20210930,300274.SZ,0.7327879842,49.3859,0.05,阳光电源
159864.SZ,20210930,300316.SZ,0.2314026,35.96,0.03,晶盛机电
159864.SZ,20210930,300450.SZ,0.344687376,49.368,0.03,先导智能
159864.SZ,20210930,300751.SZ,0.3298593501,5.4117,0.1,迈为股份
159864.SZ,20210930,301078.SZ,0.00043569269999999997,0.7551,0.01,孩子王
159864.SZ,20210930,600089.SH,0.4645815,191.58,0.05,特变电工
159864.SZ,20210930,600438.SH,0.587962215,115.4225,0.03,通威股份
159864.SZ,20210930,601012.SH,0.49866913119999995,60.4594,0.01,隆基股份
159864.SZ,20210930,601877.SH,0.3111302,54.97,0.03,正泰电器
159864.SZ,20210930,603806.SH,0.2093468,16.51,0.02,福斯特
159864.SZ,20210930,688091.SH,0.0012560022,0.3294,0.01,上海谊众-U
159864.SZ,20210930,688103.SH,0.00069542,0.1595,0.01,国力股份
159864.SZ,20210930,688711.SH,0.0015240779999999999,0.1865,0.01,宏微科技
159864.SZ,20210930,688772.SH,0.0013090896,0.9072,0.01,珠海冠宇
516920.SH,20210930,001218.SZ,0.000159285,0.035,0.0,丽臣实业
516920.SH,20210930,002049.SZ,0.3269508,15.81,0.03,紫光国微
516920.SH,20210930,002129.SZ,0.34810743,75.89,0.03,中环股份
516920.SH,20210930,002371.SZ,0.33753187,9.23,0.02,北方华创
516920.SH,20210930,300661.SZ,0.20396349,6.13,0.03,圣邦股份
516920.SH,20210930,300782.SZ,0.305536,8.68,0.04,卓胜微
516920.SH,20210930,301058.SZ,0.000127512,0.1386,0.0,中粮工科
516920.SH,20210930,301069.SZ,0.00013963700000000002,0.0586,0.0,凯盛新材
516920.SH,20210930,301078.SZ,0.00036304839999999996,0.6292,0.01,孩子王
516920.SH,20210930,600460.SH,0.17783535,31.15,0.02,士兰微
516920.SH,20210930,600703.SH,0.23583698,74.42,0.02,三安光电
516920.SH,20210930,600745.SH,0.21710388,23.18,0.02,闻泰科技
516920.SH,20210930,603501.SH,0.37216374,15.34,0.02,韦尔股份
516920.SH,20210930,603986.SH,0.28679022,19.78,0.03,兆易创新
516920.SH,20210930,605567.SH,7.4222e-05,0.0629,0.0,春雪食品
517380.SH,20210930,2359.HK,0.0775188155,5.11,0.0,
517380.SH,20210930,688772.SH,0.0007064928,0.4896,0.0,珠海冠宇
517380.SH,20210930,603259.SH,0.2863472,18.74,0.01,药明康德
517380.SH,20210930,600276.SH,0.276506104,55.048,0.01,恒瑞医药
517380.SH,20210930,600196.SH,0.085249,16.3,0.01,复星医药
517380.SH,20210930,301078.SZ,0.00043569269999999997,0.7551,0.01,孩子王
517380.SH,20210930,301069.SZ,0.0001241317,0.0539,0.0,凯盛新材
517380.SH,20210930,300347.SZ,0.144246,8.29,0.01,泰格医药
517380.SH,20210930,300142.SZ,0.1313234208,20.7856,0.01,沃森生物
517380.SH,20210930,001217.SZ,0.0002053023,0.1239,0.0,华尔泰
517380.SH,20210930,2269.HK,0.2619082159,24.8532,,
517380.SH,20210930,2196.HK,0.0243557587,7.3,0.0,
517380.SH,20210930,1801.HK,0.1213918537,19.3004,,
517380.SH,20210930,1177.HK,0.0897107319,166.7,,
517380.SH,20210930,1093.HK,0.10286191689999999,132.2,,
517380.SH,20210930,002821.SZ,0.095516239,2.1421,0.01,凯莱英
517380.SH,20210930,001218.SZ,0.000159285,0.035,0.0,丽臣实业
516720.SH,20210930,000333.SZ,0.0597864,8.59,0.0,美的集团
516720.SH,20210930,000858.SZ,0.08490393,3.87,0.0,五粮液
516720.SH,20210930,001217.SZ,0.0002053023,0.1239,0.0,华尔泰
516720.SH,20210930,002415.SZ,0.0572,10.4,0.0,海康威视
516720.SH,20210930,301069.SZ,0.0001241317,0.0539,0.0,凯盛新材
516720.SH,20210930,301078.SZ,0.00043569269999999997,0.7551,0.01,孩子王
516720.SH,20210930,600030.SH,0.05192512,20.54,0.0,中信证券
516720.SH,20210930,600036.SH,0.138233,27.4,0.0,招商银行
516720.SH,20210930,600276.SH,0.04992862,9.94,0.0,恒瑞医药
516720.SH,20210930,600309.SH,0.05647075,5.29,0.0,万华化学
516720.SH,20210930,600519.SH,0.08784,0.48,0.0,贵州茅台
516720.SH,20210930,601601.SH,0.07506924,27.66,0.0,中国太保
516720.SH,20210930,601919.SH,0.05533056,32.02,0.0,中远海控
516720.SH,20210930,688697.SH,0.0007132814,0.5837,0.01,纽威数控
516720.SH,20210930,688772.SH,0.0005318898000000001,0.3686,0.0,珠海冠宇
159838.SZ,20210930,000538.SZ,0.03569335,3.65,0.01,云南白药
159838.SZ,20210930,000661.SZ,0.0563053,2.05,0.01,长春高新
159838.SZ,20210930,600196.SH,0.0451349,8.63,0.0,复星医药
159838.SZ,20210930,600276.SH,0.0983428055,19.5785,0.0,恒瑞医药
159838.SZ,20210930,600763.SH,0.04771916,1.58,0.0,通策医疗
159838.SZ,20210930,600436.SH,0.0816912,2.16,0.0,片仔癀
159838.SZ,20210930,300015.SZ,0.10297549199999999,19.2838,0.0,爱尔眼科
159838.SZ,20210930,300142.SZ,0.07057206,11.17,0.01,沃森生物
159838.SZ,20210930,300760.SZ,0.10753218,2.79,0.01,迈瑞医疗
159838.SZ,20210930,300759.SZ,0.04178954,1.94,0.01,康龙化成
516260.SH,20210930,000063.SZ,0.17936582,54.14,0.01,中兴通讯
516260.SH,20210930,000333.SZ,0.1270896,18.26,0.0,美的集团
516260.SH,20210930,002049.SZ,0.1538592,7.44,0.01,紫光国微
516260.SH,20210930,002241.SZ,0.180763555,41.9405,0.01,歌尔股份
516260.SH,20210930,002415.SZ,0.1276715,23.213,0.0,海康威视
516260.SH,20210930,002475.SZ,0.2539809472,71.1232,0.01,立讯精密
516260.SH,20210930,300124.SZ,0.1710135,27.145,0.01,汇川技术
516260.SH,20210930,300782.SZ,0.14386944,4.0872,0.02,卓胜微
516260.SH,20210930,600690.SH,0.1258861,48.14,0.01,海尔智家
516260.SH,20210930,603986.SH,0.1349798904,9.3096,0.02,兆易创新
159757.SZ,20210930,001217.SZ,0.0002053023,0.1239,0.0,华尔泰
159757.SZ,20210930,001218.SZ,0.000159285,0.035,0.0,丽臣实业
159757.SZ,20210930,002340.SZ,0.1361348352,121.7664,0.03,格林美
159757.SZ,20210930,002460.SZ,0.3591148718,22.0397,0.03,赣锋锂业
159757.SZ,20210930,002594.SZ,0.4757482023,19.0673,0.02,比亚迪
159757.SZ,20210930,002709.SZ,0.2400925172,15.7831,0.02,天赐材料
159757.SZ,20210930,002812.SZ,0.34342712,12.26,0.02,恩捷股份
159757.SZ,20210930,300014.SZ,0.3098896275,31.2925,0.02,亿纬锂能
159757.SZ,20210930,300450.SZ,0.18718742,26.81,0.02,先导智能
159757.SZ,20210930,300750.SZ,0.4671163623,8.8851,0.0,宁德时代
159757.SZ,20210930,301058.SZ,0.000127512,0.1386,0.0,中粮工科
159757.SZ,20210930,301060.SZ,7.70731e-05,0.0587,0.0,兰卫医学
159757.SZ,20210930,603659.SH,0.14706,8.55,0.01,璞泰来
159757.SZ,20210930,603799.SH,0.231702856,22.4084,0.02,华友钴业
159757.SZ,20210930,688772.SH,0.0012633465,0.8755,0.01,珠海冠宇
159752.SZ,20210930,002129.SZ,0.08132751,17.73,0.01,中环股份
159752.SZ,20210930,002709.SZ,0.072971964,4.797,0.01,天赐材料
159752.SZ,20210930,002812.SZ,0.1246534,4.45,0.01,恩捷股份
159752.SZ,20210930,300014.SZ,0.09397947,9.49,0.01,亿纬锂能
159752.SZ,20210930,300124.SZ,0.0813015,12.905,0.01,汇川技术
159752.SZ,20210930,300274.SZ,0.12673135800000002,8.541,0.01,阳光电源
159752.SZ,20210930,300450.SZ,0.05431996,7.78,0.01,先导智能
159752.SZ,20210930,300750.SZ,0.26739153530000004,5.0861,0.0,宁德时代
159752.SZ,20210930,600438.SH,0.11460888720000001,22.4988,0.0,通威股份
159752.SZ,20210930,601012.SH,0.25556015600000004,30.9845,0.01,隆基股份
588060.SH,20210930,688002.SH,0.057359308,6.5404,0.03,睿创微纳
588060.SH,20210930,688005.SH,0.0853594224,7.8978,0.03,容百科技
588060.SH,20210930,688008.SH,0.0790360935,13.3035,0.03,澜起科技
588060.SH,20210930,688012.SH,0.109854624,7.2368,0.03,中微公司
588060.SH,20210930,688036.SH,0.09954036,7.0596,0.02,传音控股
588060.SH,20210930,688099.SH,0.0630059804,6.0478,0.03,晶晨股份
588060.SH,20210930,688111.SH,0.1535396076,5.4193,0.03,金山办公
588060.SH,20210930,688116.SH,0.0819046592,5.4574,0.03,天奈科技
588060.SH,20210930,688388.SH,0.0675619362,4.7542,0.03,嘉元科技
588060.SH,20210930,688981.SH,0.188819328,34.2064,0.02,中芯国际
159710.SZ,20210930,001217.SZ,0.0001179784,0.0712,0.0,华尔泰
159710.SZ,20210930,001218.SZ,0.000159285,0.035,0.0,丽臣实业
159710.SZ,20210930,002230.SZ,0.037746795,7.1355,0.0,科大讯飞
159710.SZ,20210930,002460.SZ,0.05491078,3.37,0.0,赣锋锂业
159710.SZ,20210930,002594.SZ,0.14671188,5.88,0.01,比亚迪
159710.SZ,20210930,002709.SZ,0.04806992,3.16,0.0,天赐材料
159710.SZ,20210930,002812.SZ,0.0795876944,2.8412,0.0,恩捷股份
159710.SZ,20210930,300014.SZ,0.06298308,6.36,0.0,亿纬锂能
159710.SZ,20210930,300124.SZ,0.0513639,8.153,0.0,汇川技术
159710.SZ,20210930,300750.SZ,0.22658963,4.31,0.0,宁德时代
159710.SZ,20210930,301060.SZ,7.70731e-05,0.0587,0.0,兰卫医学
159710.SZ,20210930,301078.SZ,0.0003412378,0.5914,0.01,孩子王
159710.SZ,20210930,600745.SH,0.03624642,3.87,0.0,闻泰科技
159710.SZ,20210930,603501.SH,0.067324275,2.775,0.0,韦尔股份
159710.SZ,20210930,605567.SH,7.4222e-05,0.0629,0.0,春雪食品
159766.SZ,20210930,000069.SZ,0.18060637,241.13,0.03,华侨城A
159766.SZ,20210930,001218.SZ,0.000159285,0.035,0.0,丽臣实业
159766.SZ,20210930,300144.SZ,0.34648064,246.08,0.11,宋城演艺
159766.SZ,20210930,301078.SZ,0.00043569269999999997,0.7551,0.01,孩子王
159766.SZ,20210930,600009.SH,0.251694,56.88,0.05,上海机场
159766.SZ,20210930,600029.SH,0.2163877674,374.3733,0.04,南方航空
159766.SZ,20210930,600115.SH,0.12470667,264.77,0.03,中国东航
159766.SZ,20210930,600258.SH,0.1703234,78.13,0.08,首旅酒店
159766.SZ,20210930,600754.SH,0.2619278955,57.6299,0.06,锦江酒店
159766.SZ,20210930,601021.SH,0.11729242,21.49,0.02,春秋航空
159766.SZ,20210930,601111.SH,0.13113744,176.26,0.02,中国国航
159766.SZ,20210930,601888.SH,0.42198,16.23,0.01,中国中免
159766.SZ,20210930,688103.SH,0.00069542,0.1595,0.01,国力股份
159766.SZ,20210930,688707.SH,0.0015359995,0.5365,0.01,振华新材-U
159766.SZ,20210930,688772.SH,0.0008393930999999999,0.5817,0.01,珠海冠宇
516580.SH,20210930,002129.SZ,0.06279603,13.69,0.0,中环股份
516580.SH,20210930,002460.SZ,0.08448439,5.185,0.01,赣锋锂业
516580.SH,20210930,002709.SZ,0.0555238,3.65,0.01,天赐材料
516580.SH,20210930,300014.SZ,0.07239093,7.31,0.0,亿纬锂能
516580.SH,20210930,300274.SZ,0.0976459104,6.5808,0.01,阳光电源
516580.SH,20210930,300450.SZ,0.0422411,6.05,0.0,先导智能
516580.SH,20210930,300750.SZ,0.1717822775,3.2675,0.0,宁德时代
516580.SH,20210930,600438.SH,0.08873748,17.42,0.0,通威股份
516580.SH,20210930,601012.SH,0.1637228,19.85,0.0,隆基股份
516580.SH,20210930,603799.SH,0.0562496,5.44,0.0,华友钴业
516100.SH,20210930,000997.SZ,0.05339538,34.74,0.03,新大陆
516100.SH,20210930,002152.SZ,0.05736888,58.48,0.02,广电运通
516100.SH,20210930,300033.SZ,0.12120879,10.11,0.04,同花顺
516100.SH,20210930,300059.SZ,0.15167481,44.13,0.01,东方财富
516100.SH,20210930,300077.SZ,0.07409796,26.36,0.05,国民技术
516100.SH,20210930,300339.SZ,0.0906612,30.12,0.04,润和软件
516100.SH,20210930,300348.SZ,0.0407776512,27.1128,0.04,长亮科技
516100.SH,20210930,300773.SZ,0.04676443,18.91,0.05,拉卡拉
516100.SH,20210930,300803.SZ,0.04079804,11.63,0.05,指南针
516100.SH,20210930,600570.SH,0.1135306784,19.8203,0.01,恒生电子
562880.SH,20210930,300750.SZ,0.25918489,4.93,0.0,宁德时代
562880.SH,20210930,001217.SZ,0.0002053023,0.1239,0.0,华尔泰
562880.SH,20210930,301069.SZ,0.0001241317,0.0539,0.0,凯盛新材
562880.SH,20210930,301078.SZ,0.00043569269999999997,0.7551,0.01,孩子王
562880.SH,20210930,301058.SZ,0.000127512,0.1386,0.0,中粮工科
562880.SH,20210930,301050.SZ,0.00021050900000000003,0.013,0.0,雷电微力
562880.SH,20210930,002074.SZ,0.08709666,18.34,0.02,国轩高科
562880.SH,20210930,300014.SZ,0.20023866,20.22,0.01,亿纬锂能
562880.SH,20210930,002340.SZ,0.095589,85.5,0.02,格林美
562880.SH,20210930,300037.SZ,0.0795212,5.1304,0.02,新宙邦
562880.SH,20210930,300274.SZ,0.27094188,18.26,0.02,阳光电源
562880.SH,20210930,002709.SZ,0.153443444,10.087,0.02,天赐材料
562880.SH,20210930,002812.SZ,0.2676574612,9.5551,0.01,恩捷股份
562880.SH,20210930,603026.SH,0.08697535,2.87,0.01,石大胜华
562880.SH,20210930,300450.SZ,0.11685075199999999,16.736,0.01,先导智能
513700.SH,20210930,0241.HK,0.088637584,95.0,,
513700.SH,20210930,0853.HK,0.093403187,25.54,,
513700.SH,20210930,1066.HK,0.07421564929999999,64.0,,
513700.SH,20210930,1093.HK,0.17211086239999998,221.2,,
513700.SH,20210930,1177.HK,0.1640301804,304.8,,
513700.SH,20210930,1801.HK,0.2176202638,34.6,,
513700.SH,20210930,2269.HK,0.41783998689999996,39.65,,
513700.SH,20210930,2359.HK,0.13334449869999998,8.79,0.0,
513700.SH,20210930,6160.HK,0.3608482696,19.6,,
513700.SH,20210930,6618.HK,0.18349671,29.33,,
516890.SH,20210930,001218.SZ,0.000159285,0.035,0.0,丽臣实业
516890.SH,20210930,002129.SZ,0.04201692,9.16,0.0,中环股份
516890.SH,20210930,002371.SZ,0.03912883,1.07,0.0,北方华创
516890.SH,20210930,002709.SZ,0.03757364,2.47,0.0,天赐材料
516890.SH,20210930,002812.SZ,0.0644276,2.3,0.0,恩捷股份
516890.SH,20210930,300750.SZ,0.10830038,2.06,0.0,宁德时代
516890.SH,20210930,301058.SZ,0.000127512,0.1386,0.0,中粮工科
516890.SH,20210930,301078.SZ,0.0002541108,0.4404,0.01,孩子王
516890.SH,20210930,600309.SH,0.07226975,6.77,0.0,万华化学
516890.SH,20210930,600438.SH,0.0593451,11.65,0.0,通威股份
516890.SH,20210930,600703.SH,0.03641181,11.49,0.0,三安光电
516890.SH,20210930,601012.SH,0.102126736,12.382,0.0,隆基股份
516890.SH,20210930,603799.SH,0.0370172,3.58,0.0,华友钴业
516890.SH,20210930,688121.SH,0.0005388435,0.1963,0.0,卓然股份
516890.SH,20210930,688711.SH,0.0011759508,0.1439,0.01,宏微科技
516270.SH,20210930,002129.SZ,0.06036492,13.16,0.0,中环股份
516270.SH,20210930,002709.SZ,0.05339412,3.51,0.01,天赐材料
516270.SH,20210930,002812.SZ,0.08910056960000001,3.1808,0.0,恩捷股份
516270.SH,20210930,300014.SZ,0.06882585,6.95,0.0,亿纬锂能
516270.SH,20210930,300124.SZ,0.059661,9.47,0.0,汇川技术
516270.SH,20210930,300274.SZ,0.09377616,6.32,0.01,阳光电源
516270.SH,20210930,300450.SZ,0.0418124052,5.9886,0.0,先导智能
516270.SH,20210930,300750.SZ,0.2023114186,3.8482,0.0,宁德时代
516270.SH,20210930,600438.SH,0.0858339,16.85,0.0,通威股份
516270.SH,20210930,601012.SH,0.190066912,23.044,0.0,隆基股份
517120.SH,20210930,000661.SZ,0.1350750414,4.9179,0.01,长春高新
517120.SH,20210930,001217.SZ,0.0002053023,0.1239,0.0,华尔泰
517120.SH,20210930,001218.SZ,0.000159285,0.035,0.0,丽臣实业
517120.SH,20210930,1093.HK,0.1437888218,184.8,,
517120.SH,20210930,1177.HK,0.12748933640000001,236.9,,
517120.SH,20210930,2269.HK,0.5084685843,48.25,,
517120.SH,20210930,300122.SZ,0.22508532280000002,14.1572,0.02,智飞生物
517120.SH,20210930,300142.SZ,0.17684082,27.99,0.02,沃森生物
